Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2016-01-09,24.281903446989574,24.150514433984736,23.826420304467806,23.489852150074938,23.252828279531048,24.663685397700192,28.2485803192574,37.877282775419566,45.49237304406145,44.88615824042685,41.65183711730572,41.387252337856665,36.72367126026906,35.90667175093381,35.53489486639218,38.23877104542441,42.98608550230102,47.19197637697617,39.667508937385236,34.11715946646773,29.432107065956217,26.6548271615303,25.100647700831686,23.15492828207844
2016-01-10,22.304972744542617,21.573246141086834,21.04082097827195,20.646531074929328,20.464182538322035,20.82748644234187,21.745385801834303,23.201907204772564,25.749883184946754,25.791704368621343,26.84673019011323,27.90403846601303,27.66104665567824,27.823310387580523,27.1757257587743,28.88049364764184,32.53901631766334,35.489643756290896,32.569987999903276,27.02963912088874,25.317524838418166,24.313116442065965,22.990260725610913,22.390161240364773
2016-01-11,22.091150601206817,21.804049336812046,21.636187407120953,21.603703373689978,22.275079748561296,23.219795993318307,24.889591894891275,28.5958903609624,32.167514578454806,30.589620233062607,30.216250185510624,30.003864674307508,28.93126288284867,28.405549425130623,29.076736866263587,30.4605977960516,32.63664611366597,35.86386966891373,33.44070579677528,28.45238310853825,25.941703828317525,24.82665777567015,24.087584532463932,23.22423040464104
2016-01-12,22.069812231928246,21.696228684987876,21.466030101091174,20.96038840738188,21.68591151922208,23.361753439014933,27.44224741434397,36.56677866763516,39.7384000455748,38.77725712599161,34.741561762591765,34.231889759800886,31.52742108676447,30.384434399156824,30.861814119255975,32.21914918258428,33.8989070653903,37.20373398411233,34.89964440160284,29.845370914523805,26.130657715370027,24.563934648694243,23.62032513855847,22.347889094403158
2016-01-13,21.356915913732244,20.757243718365576,20.42950448427275,20.07022270465755,20.637829154800936,22.24259946393101,26.38660072478536,31.08402235477696,33.93453100203306,34.44318596407201,33.000125565349904,33.59372483096948,33.28836314029606,33.073278042691825,33.393777683301266,33.832513767001664,36.90700596995322,40.536895007495815,35.66978390123519,30.779455333208283,27.822994059307966,26.222165492894487,24.105073949839174,22.48178151952017
2016-01-14,22.741209678516093,21.881387546397935,21.387803788098164,20.723798253923707,21.91148967017278,23.732456905449173,29.14849708842471,36.753400507710396,39.91078568783548,39.035816804533596,38.15291107827156,38.299529180858244,36.52781762712348,35.98704643632365,36.05841901704863,39.508213794260605,46.808425308528484,54.89263687537603,43.09858771585391,32.9889112620658,27.350050494381993,25.92531833022833,24.364235544843122,22.596326268379514
2016-01-15,25.07692783790052,24.385464631178227,23.864374536109437,22.92931748151399,24.14315885822939,26.07467881311873,32.08308430472112,48.43451547326439,55.751222487890985,53.19280271293374,49.556155179893395,46.52882666125544,43.7984455315328,43.78515474115418,42.032426579475896,46.6318808655719,60.588171171320475,71.2195445301649,55.11444527371165,38.38612068362407,32.275181205242404,29.137615715182882,27.300028255980536,25.2695992796007
2016-01-16,25.074892544362037,24.530388762245792,23.878546046970172,22.875280028589394,23.548350728307888,24.211565555190003,28.172849532690236,37.374843137285524,43.6460178806643,41.30064809100545,37.90226915829828,38.24828052279685,37.74903743362398,36.06932522343287,35.888844561541404,38.94470216337531,47.738957967418074,58.751467044086866,44.57341604606583,32.344197768554096,28.549365732480947,25.939167786499798,25.55775840459826,24.050380290351637
2016-01-17,23.93662639122924,23.63728832189344,23.231933497305043,23.338196703321877,23.293442725648042,23.781072410704954,24.675076629402305,29.337106034587244,31.171226518119454,30.307652152306765,30.390990450221516,30.17335659439283,30.15771619010403,29.421897618761754,29.66211679001784,31.13456073870022,33.812211220724485,37.08598255900023,34.74349281802729,30.67022014401905,28.203323398907727,27.49123176046205,26.02983562804328,25.345760271219493
2016-01-18,24.093772013208444,23.52029604875002,22.97461204276753,23.072775007854283,23.259634021333916,25.374588258830794,28.335675318431814,36.32204146010736,41.07824403356561,39.18070161500522,36.39065659039373,34.28311804494648,34.61919106218144,34.07974757072593,33.527659448231205,34.80587893923641,37.811337973955176,40.416296210655254,37.62734463122759,32.04399254475898,28.139688184521404,26.98282204711913,25.261239422197512,23.714195235230065
