Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2016-01-09,24.248160288696994,23.634020435740112,23.647681399039865,22.940370917487478,23.085232544114618,24.628567725328903,28.666512270963835,37.85244887440248,45.13467112788406,43.23577868041365,40.35581266018959,40.328331759119365,35.85285386377039,34.91694827216225,34.94558053550967,36.88712009129797,41.94952683728587,46.17414577225529,39.6402780530579,33.205122825745164,29.238614683015232,26.568909178475835,24.952710403885295,22.809766764621614
2016-01-10,22.09782821711105,21.47185494335843,21.01585034300216,20.65459294297706,20.428779014925745,21.01661900865843,21.933350997399526,23.58062090798886,26.00136904371914,26.2931593618012,26.831290464292238,27.864026752868668,27.98107069124563,28.00520498221575,28.361755190511314,29.684485294291576,33.838784588084536,38.113985682332235,33.9895120800346,27.559535873283842,25.785317012883095,24.281116906199816,23.37851757545575,22.827434448123647
2016-01-11,22.312327505187085,22.18376406560746,22.238533536931904,21.978229407184568,22.926057448443764,24.022822493893933,25.616472473379037,30.275290606106566,32.92148725479505,31.52093031382469,30.714752460196834,30.332307090866102,29.592927036466687,29.019969564898712,28.853202263450527,30.915375962716467,33.18395299555051,36.469850183294724,33.412400160586316,28.42589355881299,25.851672053285107,24.97321063913346,23.747126357112094,23.259230569072503
2016-01-12,22.30581792230205,21.58956296601532,21.725185105925032,21.12306836891776,21.92403285755256,23.6986274554255,27.490056262381305,36.96813082855839,39.71386814895063,38.43854525920266,35.08897712063795,34.217391656569404,31.99424624700684,30.51266237376645,31.187470918300015,32.18740621763365,33.59795558641659,35.63697835726546,35.217150460614214,30.966645201355007,26.59810400393065,25.218561403315015,23.76378584716545,22.395562814923863
2016-01-13,21.277000975535152,20.36245647516672,20.333065751142655,20.29835377482851,20.614628404734304,22.262350966540108,26.099421776616655,31.232250703253108,33.90976878126634,33.576334857299955,33.18133421151158,33.319280045975745,31.973185445940956,32.71490727469266,32.64183802582443,33.414304511659566,35.52128939410065,39.764074352373,36.94659888713167,31.3929217825593,28.707478638332834,26.33899989714695,24.341103477701665,22.41854108288174
2016-01-14,22.66700551200381,21.198927245140883,20.8959635528,21.29115567890325,21.53708277020865,23.591387252469872,28.31554973324944,37.05891895874,39.34389711519337,38.69854120633761,37.26642932220269,37.89677485591727,36.17572047035725,35.57742832884834,35.53161361951284,38.44482925279572,44.165667658385146,51.251099846185966,41.90042932018483,32.31178616760384,26.96832421908133,25.438845877613577,24.205231033745033,22.00179127296567
2016-01-15,24.904959751774605,23.556144944297007,23.444355059686504,23.787080194263698,23.38925302138528,26.12886094770665,31.598831328191316,48.194670267188954,54.36370799758866,50.91713999776732,48.87643872792673,45.94464707252567,43.45716890758723,44.207399063124114,43.432976256419025,46.8927373572003,59.323970094072,74.14584956871515,55.6690239444406,38.419632307465676,31.417519716834466,28.920773547411116,27.270425796669688,25.258895134986464
2016-01-16,25.186567486678946,24.156411208084684,23.29870078757297,23.1421058102457,23.45230304061749,24.80091259221148,27.705419068176052,37.868143637908126,44.21866165960165,42.36066108489504,38.13644744427544,38.62011295246556,39.00995715951256,37.12798909508997,36.35847951830199,39.66916597093821,47.984038402072784,59.430836373383585,45.67058505709055,33.525400299448364,28.39341699743011,26.429961229421803,25.76180549598606,24.297971868275013
2016-01-17,24.113459477688252,23.67555826888252,23.530417943356717,23.480104722956305,23.60957293556561,24.530633648940046,25.373238572048557,29.550232958129858,31.831845963363,31.15916846570717,30.52387659185348,29.08771074189332,30.055405467550173,29.157206916521886,29.090426236194887,30.784411476001548,33.962804281414975,37.44639450458925,34.063047861131054,30.250064984190846,27.89008713061899,26.803219797461118,25.746138269160927,25.251801002962353
2016-01-18,23.85640926553451,23.127766829472804,22.87914566969362,22.52682576944342,23.22089723391648,25.569781418431123,28.733048108872474,36.46138451002922,41.15808839551993,39.37456675572896,36.61526108440859,35.028143008735384,34.39041938946964,33.750931754071786,32.56524721081405,34.214856901212144,37.391028831294825,38.82718900280373,35.593966822296494,30.796255216241683,27.23361675894985,26.044642866769113,24.264783827222473,22.666454918472095
2016-01-19,23.825633827906056,23.197852606496422,22.92349354688372,22.64074661658391,24.095565853058623,25.84515819927218,29.380362112514156,45.16252677906593,59.413443453254494,57.9296096639994,45.8582061920729,45.651325853774765,42.65177892319926,41.19699748112586,40.397861434017294,43.32987815098589,53.27729746572358,66.54833435624164,55.89863822155529,40.628922843225126,31.903436762029294,29.420272592836408,27.078861046806406,24.86921200268551
2016-01-20,29.506336952858582,29.02932178197746,29.48513284152431,30.011345471169847,29.933768801428876,31.9628398139889,38.65374827416803,58.722643686145744,73.41757342311823,72.60122815897186,68.05406548188753,66.35390393120528,65.38456773673985,63.63443698413644,60.04423975331752,66.51911053292326,96.12812568290798,120.34510618345986,88.24955470279025,56.88127028300785,44.3613397815996,36.74876145313276,32.6326362962534,29.233583627233273
2016-01-21,29.06160268071209,27.76182709527113,27.339705752806395,27.71064233169413,28.8067269514806,31.780924859832517,39.273965087423065,64.14800648943012,75.30485088856365,72.38184181458912,62.771464631358974,59.93231289185564,59.39354484782997,55.159570805449654,52.556316673478925,63.76712573908637,85.97083194231712,99.02515298251598,79.44815267360882,54.44199299023104,42.316513558410236,36.64727025190621,32.17764800067604,28.63032989699962
2016-01-22,26.837418368375907,25.452138755095923,24.999806330342846,24.195655026052457,26.26085804114072,28.681597463806227,34.36457541898975,54.91365575748138,70.9012629352087,71.88159661480483,59.56520378724589,50.648585205344716,45.70541209442473,43.65780675663951,40.352038202277214,46.36888797047456,60.03624908968767,74.45701494176704,60.919164372373665,41.56230926214743,35.067300078163015,30.153086628162093,28.422956128575667,25.64614818275519
2016-01-23,22.436341172482372,21.6508323809447,20.72072328824334,20.807620737782106,22.081123565675398,22.54096724196837,24.002575800769087,26.130785039228204,27.347135047886475,27.884476179785814,27.973670030694784,26.968731609584268,26.14315591685182,25.76976711014253,27.01732377714782,27.467806863485404,29.67239588108036,31.013931285641558,29.140484033401698,26.65494315988352,25.78814796671807,24.94596567543619,24.579499530436564,23.754982636358363
2016-01-24,22.29428310514624,21.57231086028135,20.944650880366403,20.68577373695919,21.156298031229895,21.5200013429115,21.7860239275779,25.757787701094323,26.533244952652154,26.50249899959906,26.660070557024707,26.666608278867116,26.262558065558345,25.996065825851787,26.03850129705882,26.715283480603794,29.380122336650384,30.202658049155055,29.529003613607685,26.787707367255813,24.37759382669324,24.030934289984376,22.92130898185133,22.418938244101614
2016-01-25,21.20785486904448,20.402918814272876,20.047422942590163,20.05119382254025,21.335168457204468,22.739717060592312,25.023812819935536,31.86930952728295,35.04736664367378,32.66464473299515,28.70365542315282,27.40385050873522,27.592114738948247,27.09804373522179,26.595608560210337,28.45837473984285,29.818913558792044,30.764210602811673,29.17061204116518,25.572244583748212,23.191742281345064,22.312215173054252,21.368762455663216,20.16715480923356
2016-01-26,17.212453644858254,16.12144074216386,15.16309175408226,15.546456328649588,17.18822310377321,19.425965311392254,22.224553635062442,27.22373348206555,27.57997798343702,26.465770685937343,25.35695723967528,24.07937059099105,23.957627128829042,24.779677236371604,24.510514359157888,23.111192695374545,24.464768709794864,25.13945514544192,23.403115086577113,22.214747646102406,21.27416467410085,20.364484604167686,19.34918090542518,17.722358599853617
2016-01-27,14.745728643471633,13.431330782953536,12.640263332338845,13.176269170234688,14.793308266824926,16.246211647869274,18.10462158836046,19.85242745233883,19.891843542632394,19.581616364271852,19.392103075881476,19.40899638729678,19.961730042915118,20.38763890557182,20.091796782149935,19.85007920593113,21.232443021491484,21.314631355781586,20.816434050787077,19.74604625600512,19.447819420944253,18.716784042166594,17.8440274866452,16.257491887164864
2016-01-28,13.564506170438374,12.244665873600496,11.112768755054914,11.552526288244787,13.199261199734586,15.486820817530006,18.60867371170849,21.426082714243933,22.016605026131522,20.729705423831067,19.98513374577143,18.493201070816834,18.13456959681726,19.617105796416713,18.839639477989987,18.898795168814292,19.65374526867649,18.555223250032846,18.98921156183017,18.231357954495937,17.787104164466214,17.08170259166472,16.361066960655055,14.356274470364337
2016-01-29,15.358101000433674,14.221830435367373,13.970219194711952,13.667962915289063,14.681981082556826,16.71716043792374,17.458513046703747,19.88484206814537,20.81924760668553,20.144256541638907,19.37327242345372,18.88951184594379,18.615061740518804,18.785993568486973,18.397336604911068,17.096295949718158,16.400584498925056,15.534589168235915,16.311828173688593,16.453003280272423,16.525502178839695,16.119090188850254,16.03457260433047,14.972162221451187
2016-01-30,13.655829712698424,12.8654184144869,12.457918104545868,12.430675818532386,13.152915310347556,13.610117318994828,12.669724947392407,11.525273207757023,11.28377058204131,12.70194113225954,13.805932739908686,14.496550246084698,14.049080667462517,14.631624371301157,15.623028634040118,15.52268777139177,16.29063613158725,16.51555197358111,16.38235584539147,15.895458330893035,15.547876089700871,15.205416466070531,15.096270433753425,14.334979633983412
2016-01-31,14.842009997196726,13.536776258663224,13.337650706501025,12.78350346220039,12.743042159751681,13.325665554227559,13.594005608374076,12.413950131458716,12.48514123152195,13.896874998050707,14.579882940066607,15.770473276889266,15.831942107898291,16.170182983288093,16.94431708633863,17.362973209860584,18.277781723795776,18.808862054919192,19.412531620835757,19.92586244312082,19.314554742654703,18.623114198791622,18.141236966957432,17.121724989806253
2016-02-01,17.099249294636692,16.704090734321532,17.01120536225582,17.1010575036431,18.010651758706636,19.843141183424127,21.59213467851336,25.010260658427654,26.757892803995848,25.8787620017543,24.672633285512802,23.897940179512375,22.889820585555807,22.452554762969804,22.10962722434905,21.967185359047757,21.739499480748822,21.665597905741055,20.724721792708305,19.455866362935318,18.493749522125505,17.58858567561247,16.75652626933342,15.165279886221313
2016-02-02,15.718283777730383,14.93695332710185,13.853765010505231,14.080092115028256,14.457129809109219,15.236083518111798,15.629835698743467,16.7985980904451,18.93751742542603,18.581064914331407,18.178483841213968,18.23539930589503,17.158475089120437,17.35795172725268,17.646690013713275,17.34395406686992,17.45662139249412,17.940162103046774,17.16025682310885,16.48511194824814,16.889630173530918,15.860284697369185,16.405885671762764,15.566237347564027
2016-02-03,15.725108534414158,14.949826877297438,15.341886477513217,15.22462980808258,15.446009542728188,16.801757543717947,17.979449283586987,18.519829595543364,19.483453769186585,19.92674753763388,20.776074025918398,20.91381553278173,20.548580001978912,20.3766967296513,20.459475354200478,19.622383290455353,21.116950861559225,20.42026309899014,19.37614610426018,19.15985207640513,18.83191929008869,17.92789811558514,17.177470542883064,16.280523526810285
2016-02-04,16.99442178778414,16.63131116978384,16.740301803569235,16.728276011527548,17.369399142303447,18.413012811479607,20.817583032672154,23.735540187493786,24.218191947404947,22.8110571916063,22.38126190744115,22.13074507560388,21.480765658285634,21.742456352199138,21.55095169866128,22.59537407913135,22.831089590018333,22.934103850676912,23.43603776425345,22.66972809402663,20.786223132577703,20.48223524739621,19.600743599380735,19.17404959494187
2016-02-05,18.20649250650119,18.02245335120295,18.20486582109081,18.11364938732066,18.706453656389392,19.66305146198789,19.83838008671861,22.292584440875263,23.168603339081475,22.743423649763407,22.35448618215288,21.96623385051039,21.277663207569873,21.01171409274977,21.13931583703209,20.826999381859036,21.067872978002224,21.42135685316618,20.989751694526795,19.985968377537638,18.828449556483488,18.14449746815345,17.765604758134774,17.279580592818746
