Dates,Price, Generation forecast (FR),System load forecast (FR) (MW),Day-Ahead Generation forecast wind (BE) (MWh),Day-ahead generation forecast Solar (BE) (MWh),Grid load forecast (BE) (MW)
2021-12-23 20:00:00,0.7474406434365563,0.17230975915718352,0.15416450740682244,-0.1541805104094593,-0.24955078403568504,0.0
2021-12-23 21:00:00,0.5847365887234228,0.05404175473205187,0.12719014901887987,-0.17783673887621962,-0.15394854094364385,0.0
2021-12-23 22:00:00,0.5824282804532775,0.042697727186512595,0.15675135258108042,-0.17985699819162201,-0.13535371770548438,0.0
2021-12-23 23:00:00,0.535416874235804,0.0850339804948875,0.08213249325960684,-0.1679502906841402,-0.01815298472959518,0.0
2021-12-24 00:00:00,0.6745837317636121,0.0,0.028321657458756536,-0.055005214608385575,0.014803614923947488,0.024492143861111034
2021-12-24 01:00:00,0.7614923378779996,-0.0007769942675570714,0.016186859731663374,-0.05633885803226052,0.056474874653276046,0.0001640215305000787
2021-12-24 02:00:00,0.8435985056276416,0.0,0.06095718603918098,-0.025796635369220475,0.0191513199951426,0.0
2021-12-24 03:00:00,0.658681173434451,0.0,0.08870710537496723,0.0,0.0,0.0
2021-12-24 04:00:00,0.7172868744321433,0.009562700247590651,0.0497057809437855,-0.039001641099105144,0.0,0.04962093031832768
2021-12-24 05:00:00,0.6284878487565916,0.022772749547200353,0.1087799807651001,-0.15401210473794077,-0.06521473777703445,0.05424935182573225
2021-12-24 06:00:00,0.5563342560518177,0.0,0.01608660809927709,-0.004584731278086707,0.0,0.18582110145742267
2021-12-24 07:00:00,0.484939578870817,0.0,0.2217796757030496,-0.17094319942630753,0.0,0.16341048582617063
2021-12-24 08:00:00,0.5689510165144935,0.02678073977740309,0.33669603449671165,-0.20803464513658346,0.0,0.0765988181626376
2021-12-24 09:00:00,0.5019091694513547,0.08979199981169804,0.2194537620933112,-0.16654331536699485,0.0,0.0
2021-12-24 10:00:00,0.7196172713939227,0.21411356333978113,-0.05123090664558355,-0.09784585974934848,-0.07083158115253728,0.13421731884722202
2021-12-24 11:00:00,0.37779347925129053,0.2749240784440622,-0.018232666251315695,-0.20253872013801338,-0.027990830641808413,0.0
2021-12-24 12:00:00,0.5460578222812593,0.3233439199211321,-0.077966103259458,-0.2193506735723738,-0.03433350751088553,0.0
2021-12-24 13:00:00,0.7050778417297006,0.2806312289464239,-0.0889150310907915,-0.18117490403640657,-0.07109095142293978,0.01651637876371463
2021-12-24 14:00:00,0.49718066157454077,0.114035885184282,0.002482451122609446,-0.2411785034559734,-0.02593993442010581,0.013131947641492545
2021-12-24 15:00:00,0.4968059929162282,0.09931343222629996,0.06328949583342446,-0.21004946566932442,0.0,0.16731514545459425
2021-12-24 16:00:00,0.5259571913731617,0.130992908519714,0.09834098491161167,-0.2525086002517785,0.0,0.1178974304641877
2021-12-24 17:00:00,0.624623726345713,0.09291593460452977,0.07157216098403629,-0.09947897822189035,0.0,0.08347230413331486
2021-12-24 18:00:00,0.818090428843903,0.12396516963534605,0.0,-0.1366280637236255,0.0,0.09021286519206667
2021-12-24 19:00:00,0.691049715808717,0.20917444085785114,0.13724856524139092,-0.14731470818287704,0.0,0.0
2021-12-24 20:00:00,0.6802618988932031,0.07660746181197585,0.0822370822275846,-0.11655344066325792,-0.08642509274533462,-0.0026815932701015617
