Dates, Grid load forecast [MW], Wind power forecast (DK) [MWh],Wind power forecast (SE) [MWh],Total Wind [MWh],Hydro reservoir [GWh]
2018-01-07 23:00:00,0.13013232367271244,-0.4695779826304204,-0.06774743101861351,-0.04395620518207696,0.09194443368549815
2018-01-08 00:00:00,-0.13493285535502358,0.03391062499480419,-0.052911876992189744,-0.11262760123647834,0.010782470028508035
2018-01-08 01:00:00,-0.058998818911259604,0.17179994205574933,-0.13366636043493416,-0.10730488879829599,0.0
2018-01-08 02:00:00,0.0,0.12128561623293302,-0.18425932157120314,-0.07179357698667693,0.04977129160208636
2018-01-08 03:00:00,0.0,0.13377746713550898,-0.18968888562161218,-0.1630494778591706,0.06819428327760038
2018-01-08 04:00:00,0.05934498622050073,-0.015265640016619453,-0.11592236524413332,-0.15776681322193328,0.10353923069888295
2018-01-08 05:00:00,0.28519590463998423,-0.20195909602032744,-0.12472487057064809,-0.12084461094853266,0.2500443335712604
2018-01-08 06:00:00,0.5050110682026537,-0.15006329376420616,-0.16694300650810912,-0.012390879951338772,0.30784464434249226
2018-01-08 07:00:00,0.6282514037158404,0.058951426863067626,-0.08980167923518194,-0.3146196328840678,0.19147193102354004
2018-01-08 08:00:00,0.5832214430136918,-0.017758458087404463,-0.19598173479266162,-0.35130610664939466,0.1438075975922264
2018-01-08 09:00:00,0.6216047428672777,-0.019832054861628118,-0.1409367286629032,-0.5340158163025391,0.10583936917183188
2018-01-08 10:00:00,0.4156088260471044,-0.2168177759436304,-0.3097489629965702,-0.19093394918339912,0.0
2018-01-08 11:00:00,0.3413587937737779,-0.37482250050320165,-0.3592299217863931,0.011648378402977822,0.0
2018-01-08 12:00:00,0.4841020811424256,-0.49644618057992773,-0.42925796417648127,0.0,0.0
2018-01-08 13:00:00,0.5270466599426685,-0.3734208384049478,-0.3655251258414248,-0.1385850180478735,0.0
2018-01-08 14:00:00,0.5299088517876734,-0.40493896505274934,-0.459585539950054,-0.00672344838027425,0.0
2018-01-08 15:00:00,0.5857266494530049,-0.24861086548187905,-0.3998587999464905,-0.2009265511901819,0.0
2018-01-08 16:00:00,0.5686198496792602,-0.2009243999204895,-0.4223420839055124,-0.25608234386987005,0.0
2018-01-08 17:00:00,0.43002061140176606,-0.3267757485405032,-0.3929339641331228,-0.30711446197383807,0.0
2018-01-08 18:00:00,0.23768013798938062,-0.41508891091383143,-0.42483134163678277,-0.10554751838578659,0.0
2018-01-08 19:00:00,0.11149654627057011,-0.4956947670494946,-0.3723674058968238,0.004326790677935066,0.07972856995634411
2018-01-08 20:00:00,0.23345354121987166,-0.5511500328085626,-0.21433660565786886,-0.03971692961352343,0.17291885548117938
2018-01-08 21:00:00,0.23385523807320674,-0.6343983021229839,-0.21075939134960298,0.11714692102257246,0.1762622921537332
2018-01-08 22:00:00,0.1907021917045968,-0.5798725950918573,-0.2542574287628366,0.27723647856415745,0.15298650763183647
2018-01-08 23:00:00,0.0762604819323218,-0.5749057697765804,-0.09778754216695815,0.10086471986533024,0.1026650952990341
2018-01-09 00:00:00,-0.13338611096279657,0.07377838522728719,-0.049382917742323555,-0.18840901444736147,0.0331999700387312
2018-01-09 01:00:00,-0.05739140560935126,0.21353531635366801,-0.20242477044343926,-0.1314930101108017,0.03629166631047162
2018-01-09 02:00:00,0.0,0.14505654633648113,-0.22631386968059342,-0.07553660361767622,0.07271179111371068
2018-01-09 03:00:00,0.0,0.16941441130749604,-0.21078083789541047,-0.1667897541016905,0.08126565807741139
2018-01-09 04:00:00,0.025434659761815564,0.0497510120956117,-0.11917472753820503,-0.1574813237069487,0.10516940543912116
2018-01-09 05:00:00,0.2530243404626572,-0.18326016328041783,-0.13031798483970128,-0.131796810343545,0.27792686842287645
2018-01-09 06:00:00,0.4580558093119075,-0.11184037117393746,-0.1432577262286929,-0.029517469696416165,0.34724636331258574
2018-01-09 07:00:00,0.5814989384473706,0.0647521328965727,-0.11335409959198249,-0.3693773572562527,0.25201047557293355
2018-01-09 08:00:00,0.5141124681460207,0.011488037360958717,-0.17029836465606513,-0.34616779989624147,0.0926134262016824
2018-01-09 09:00:00,0.6089220259315195,-0.015356271770669384,-0.13000378758461356,-0.5440201279167185,0.10271625670646771
2018-01-09 10:00:00,0.41408362386255887,-0.17622333171924406,-0.2392526984132215,-0.2601970775669831,0.0
2018-01-09 11:00:00,0.3906056638467664,-0.33644809341586046,-0.3167057166467041,0.015564804362499171,-0.00039484998138660177
2018-01-09 12:00:00,0.46945410328874265,-0.3199136195444912,-0.3113896862461054,-0.24201739052465918,0.0
2018-01-09 13:00:00,0.5127179703771687,-0.21378040766381642,-0.2738916671899473,-0.35069748717980104,0.0
2018-01-09 14:00:00,0.5454132405793174,-0.235757340128905,-0.3584322300635445,-0.2319475796438596,0.0
2018-01-09 15:00:00,0.6382870583206723,-0.06532002748957401,-0.3144660164845755,-0.3929353279566069,0.0
2018-01-09 16:00:00,0.7444613387806289,-0.03920370414567498,-0.21221573778738015,-0.6141148909635158,0.0
2018-01-09 17:00:00,0.4314561711319426,-0.21190958722621273,-0.39717384340269357,-0.3073621363937136,0.0
2018-01-09 18:00:00,0.22709560173845364,-0.40709696177101345,-0.4606657359810708,-0.04219140884648554,0.0
2018-01-09 19:00:00,0.10845977725839014,-0.4834663067080438,-0.42188525123624965,0.05839017827724483,0.06953743112989169
2018-01-09 20:00:00,0.2408751110318818,-0.5827120210426472,-0.24924707446736521,0.13378912730263948,0.2149474553026399
2018-01-09 21:00:00,0.27950379260412,-0.6061565120303614,-0.2740649102645381,0.11433940829079177,0.24527752345891252
2018-01-09 22:00:00,0.2270312604315166,-0.7115940713950538,-0.2831682996249269,0.24277104646727726,0.2186118508939581
2018-01-09 23:00:00,0.10563382195360341,-0.5667192326163814,-0.14481983285895966,0.22626768676733475,0.16154006846219313
2018-01-10 00:00:00,-0.12167420960436864,0.09270115050650315,-0.04192565126483773,-0.20985332064104792,0.03625169309158121
2018-01-10 01:00:00,-0.04844176714712206,0.17022022849646112,-0.18517351015155728,-0.11547077368229479,0.044403727097360214
2018-01-10 02:00:00,0.0,0.15323058046488794,-0.24497133402848453,-0.12565727322132914,0.10739933680745922
2018-01-10 03:00:00,0.0,0.14705242988022352,-0.2009927828842525,-0.17323960027119398,0.09332818791839322
2018-01-10 04:00:00,0.062213829253427486,0.01829952497790583,-0.12779701536055676,-0.16087168624331227,0.11948434877843303
2018-01-10 05:00:00,0.25749222934156135,-0.17982713203014816,-0.13896335144235716,-0.10623062167933187,0.28211045501358517
2018-01-10 06:00:00,0.49888352111754086,-0.09988830942049623,-0.1642433064306581,-0.0991141266677373,0.36066168501880813
2018-01-10 07:00:00,0.6198323797380061,0.11979261175708796,-0.1033208953787575,-0.4106808101701968,0.28898709804522454
2018-01-10 08:00:00,0.5642215293053505,0.022001470294220372,-0.16533395840282727,-0.37710653731320404,0.16498534185156277
2018-01-10 09:00:00,0.6163145990429458,0.002327007655737383,-0.14019048174027865,-0.5422472805763727,0.11199185325832564
2018-01-10 10:00:00,0.4357867641923893,-0.2856966813927142,-0.31857204306678333,0.010477717302695977,0.0
2018-01-10 11:00:00,0.4768376350982853,-0.26358673187478143,-0.3232106547409597,-0.1009333949725601,0.0
2018-01-10 12:00:00,0.5218263769642493,-0.45474186548038087,-0.4306808243815606,0.004286490730397057,0.0
2018-01-10 13:00:00,0.5429518176653048,-0.34733042647691115,-0.36437850134138394,-0.15502361061349834,0.0
2018-01-10 14:00:00,0.5702966289697537,-0.36366243333181486,-0.44725911438313715,-0.02895179787338394,0.0
2018-01-10 15:00:00,0.5930476191607061,-0.24557344697868522,-0.42718594331540827,-0.11111051912388048,0.0
2018-01-10 16:00:00,0.7252718159411761,-0.28533336414375965,-0.3641718409413236,-0.2539444336369759,0.0
2018-01-10 17:00:00,0.4723934743958591,-0.18241170476061272,-0.40357592331963216,-0.3484096104865434,0.0
2018-01-10 18:00:00,0.316121745024757,-0.3381201982311056,-0.46218566053842686,-0.1212200284390412,0.0
2018-01-10 19:00:00,0.2384115540410304,-0.37649159445364494,-0.4759838572480842,0.0,0.10707134700931167
2018-01-10 20:00:00,0.3249870481082691,-0.5279892583747843,-0.2733744099491437,0.0,0.21414438086564513
2018-01-10 21:00:00,0.37205630672758394,-0.5146255531287807,-0.23930226599576315,0.0,0.281992061711433
2018-01-10 22:00:00,0.2883559671496097,-0.45427243949274876,-0.2156211257303664,-0.15792087143095668,0.18950819968981514
2018-01-10 23:00:00,0.1662867400462499,-0.5380881484559048,-0.09603082831462947,-0.12126406330023617,0.10660478671063578
2018-01-11 00:00:00,-0.07064719090172897,0.06903944702168324,-0.06909817403412352,-0.1432939478267306,0.03969139055696463
2018-01-11 01:00:00,-0.027930369836331896,0.1696326813979415,-0.19651011432280885,-0.0829248339915115,0.034279744824495084
2018-01-11 02:00:00,0.0,0.1470272111469427,-0.24879892126246278,-0.09431122499392805,0.08769828379956195
2018-01-11 03:00:00,0.0,0.1584633541854608,-0.2424474729692624,-0.13580317340693002,0.07849766235724275
2018-01-11 04:00:00,0.09573631566576632,0.046771707650375666,-0.11007635012112055,-0.22032175183881758,0.12563583397749256
2018-01-11 05:00:00,0.2812577742730203,-0.13268780421464965,-0.12708706719021018,-0.1103496067374862,0.2675131550075671
2018-01-11 06:00:00,0.5180478661278217,-0.022194886230716065,-0.16021642674967157,-0.07169212769640732,0.3489758609774472
2018-01-11 07:00:00,0.6610606084198546,-0.02235296394011982,-0.17814679841809453,-0.15943550618701427,0.24167734627898207
2018-01-11 08:00:00,0.7257733257490441,-0.020587195536311047,-0.1637468515845898,-0.4103310647105582,0.22340727694780782
2018-01-11 09:00:00,0.6695781848695771,-0.1617776414184338,-0.20960363694008352,-0.28341600324481864,0.07123864151661469
2018-01-11 10:00:00,0.5737864701664942,-0.2313601886521191,-0.2960722982989044,-0.15185946578898238,0.0
2018-01-11 11:00:00,0.575723303521039,-0.4438852657416389,-0.3987494774860442,0.1386595085722263,-0.0438604009060322
2018-01-11 12:00:00,0.6476227225561,-0.4160744304402601,-0.39693211752827035,-0.054937019538899824,0.0
2018-01-11 13:00:00,0.6232620745829075,-0.40830488804224613,-0.40364425566627704,-0.08025114768165896,0.0
2018-01-11 14:00:00,0.7093856452668507,-0.38969575857377736,-0.42030268463667436,-0.07175158419009545,0.0
2018-01-11 15:00:00,0.7082198292091431,-0.21927136898663394,-0.30729695825993664,-0.28014891662540486,0.0
2018-01-11 16:00:00,0.705497638017598,-0.21909268686994215,-0.3100387034780778,-0.3074121263287007,0.0
2018-01-11 17:00:00,0.5862705378400426,-0.18152064893025505,-0.3602125940344563,-0.3857042707685215,0.0
2018-01-11 18:00:00,0.4287410490007044,-0.31347271474194743,-0.40813239047066696,-0.09360103307155512,0.0
2018-01-11 19:00:00,0.3324243220368255,-0.30769342797438554,-0.4106664256814822,0.0,0.035615706710963896
2018-01-11 20:00:00,0.3846701920999462,-0.3701319433569361,-0.20608757890657486,-0.121543923159536,0.19415148248349237
2018-01-11 21:00:00,0.4346925831621752,-0.41710339749983694,-0.22519725864291312,0.0,0.2740687488346815
2018-01-11 22:00:00,0.3197515157336406,-0.3982409221009924,-0.2273749786001752,-0.07489678704769046,0.18660820315646834
2018-01-11 23:00:00,0.21823732849818844,-0.6545916063154872,-0.1850248521219522,0.15125736567268905,0.12283574510264582
2018-01-12 00:00:00,-0.04317480588499989,0.07861210965944179,-0.061690415109677155,-0.11214719687031952,0.02618812978696398
2018-01-12 01:00:00,-0.025620241533515276,0.1969391201395937,-0.15795222953483914,-0.09128322153394723,0.01621725723081677
2018-01-12 02:00:00,0.004692225109240265,0.1819789726773709,-0.22986036848213154,-0.08344968074939414,0.05759791973422378
2018-01-12 03:00:00,0.0,0.14948902856857627,-0.18495977157562246,-0.1527474402181778,0.04008903053981567
2018-01-12 04:00:00,0.09556637832750403,0.05175179998351491,-0.11496797269559121,-0.16886800949040837,0.09395430350885361
2018-01-12 05:00:00,0.309252060935447,-0.19038770122791887,-0.16505070575777064,-0.027007743561256906,0.2463459214358647
2018-01-12 06:00:00,0.5523767043102482,-0.07177873910751578,-0.17124098504185817,-0.07034232436869772,0.32239680591028685
2018-01-12 07:00:00,0.7111526203326742,0.060819158077863145,-0.11798292348160125,-0.35341807126321617,0.25092372035184596
2018-01-12 08:00:00,0.6658652915366658,-0.148365033286555,-0.20540683857240277,-0.1243876084267003,0.1366180148211228
2018-01-12 09:00:00,0.7179477355855772,-0.12691696200707986,-0.2028848866467376,-0.28147024333659754,0.07269613336905784
2018-01-12 10:00:00,0.6019893402958857,-0.22722543935877004,-0.3183192596401349,-0.11996244764882999,0.0
2018-01-12 11:00:00,0.6243274975722076,-0.3742253191095305,-0.35385120416550686,0.10189046380151243,0.0
2018-01-12 12:00:00,0.6445867803053195,-0.3992284823077311,-0.4169489946695114,0.0,0.0
2018-01-12 13:00:00,0.6436848740946515,-0.41012824503147444,-0.4073082070624911,-0.04243951882794139,0.0
2018-01-12 14:00:00,0.7171186168640028,-0.3904413605486929,-0.42609170554449405,-0.007065634468822123,0.0
2018-01-12 15:00:00,0.7121231377646052,-0.30193795138136936,-0.39305563434883345,-0.07242485846317359,0.0
2018-01-12 16:00:00,0.7072429823139168,-0.2311649791135046,-0.3692127176311812,-0.20496713878573075,0.0
2018-01-12 17:00:00,0.5814326647545746,-0.22889813062015546,-0.3307833487462951,-0.36549698452896867,0.0
2018-01-12 18:00:00,0.41588630030756124,-0.25071934651887273,-0.3617529377891627,-0.1571102863850074,0.0
2018-01-12 19:00:00,0.2956012608371553,-0.2635619540976084,-0.3989203066424779,0.0,0.0028180338329702264
2018-01-12 20:00:00,0.3329574938126388,-0.3229876236127211,-0.22493252234510835,-0.11565234682016252,0.13834199794942845
2018-01-12 21:00:00,0.3383058437795242,-0.4024843800287074,-0.23507136325961445,0.04467073581727775,0.20627005435100737
2018-01-12 22:00:00,0.3050728008244705,-0.38211811365841564,-0.23455133750456808,-0.005794204286046531,0.1631222089433598
2018-01-12 23:00:00,0.26016017357998583,-0.4938692049015396,-0.11558047993797148,-0.04449773322486311,0.12001612143844283
2018-01-13 00:00:00,-0.020819055303928465,0.09788450449385128,-0.07224607915391493,-0.11950183534664255,0.01943783047842823
2018-01-13 01:00:00,0.0,0.14894472821821164,-0.15994661599179089,-0.04944973921559735,0.0038771644018813774
2018-01-13 02:00:00,0.01217639477989747,0.1771217202172966,-0.2282708668471073,-0.08677232970858105,0.03977717999839543
2018-01-13 03:00:00,0.007498054680663723,0.1367283967343912,-0.20109699111989446,-0.11246454295130781,0.02403614812977817
2018-01-13 04:00:00,0.11408003444086431,0.0504177096255706,-0.13120585199674087,-0.13132420116190707,0.0835107721347808
2018-01-13 05:00:00,0.328079787361934,-0.12791153148127102,-0.15299114138828304,-0.0662416566824505,0.24845432574787288
2018-01-13 06:00:00,0.5593686633626107,-0.055566010434459315,-0.17427341114994513,-0.07083161238322849,0.32539813398567874
2018-01-13 07:00:00,0.6440595149719271,0.05242220944586028,-0.12594061850338453,-0.33735705965650886,0.2176035922233969
2018-01-13 08:00:00,0.6967700111626689,-0.03834273630761581,-0.1821630659176399,-0.3016885197289167,0.17505913115645588
2018-01-13 09:00:00,0.680236964703237,-0.07794511360066848,-0.1776070189331233,-0.34039935025882123,0.06694967613763275
2018-01-13 10:00:00,0.5881491703423503,-0.19229251326248006,-0.30176619877797567,-0.17397727497437385,0.0
2018-01-13 11:00:00,0.6091470155309918,-0.31496778558115157,-0.3260769505059535,0.025846291217095252,0.0
2018-01-13 12:00:00,0.6066161867151316,-0.35083359023780014,-0.38412373281284257,-0.05885888563823151,0.0
2018-01-13 13:00:00,0.5919840100558081,-0.3822259295568631,-0.39073577762448525,-0.038745026226590235,0.0
2018-01-13 14:00:00,0.7070819954082943,-0.3938330597506451,-0.41788442453417796,-0.005608271766398578,0.0
2018-01-13 15:00:00,0.6961567599828004,-0.3454520155894987,-0.39813168171050983,-0.021273722876545772,0.0
2018-01-13 16:00:00,0.6467553099906331,-0.10715851810971033,-0.368272667767791,-0.20635229252302456,0.0
2018-01-13 17:00:00,0.5683592315038613,-0.35625767735099073,-0.3546786771350713,-0.24597487799705398,0.0
2018-01-13 18:00:00,0.4121848156768713,-0.281516058558147,-0.382949336832405,-0.12452231051034102,0.0
2018-01-13 19:00:00,0.3652223393315427,-0.2665676934971766,-0.3680064077203271,-0.00665112051568413,0.09349747207083786
2018-01-13 20:00:00,0.42354605417098523,-0.43592298587625083,-0.2366789547970219,0.0,0.24742450788422202
2018-01-13 21:00:00,0.37590878055360344,-0.3928360099242182,-0.2017917395073317,0.013415575915416303,0.2387976270148474
2018-01-13 22:00:00,0.3193528164610196,-0.43735604415250784,-0.25033843619224433,0.02472323540212864,0.18598286738619962
2018-01-13 23:00:00,0.25416823293820684,-0.537152274826718,-0.11980367871773906,0.054515895872718656,0.14650278514362655
2018-01-14 00:00:00,-0.039700825552990114,0.06668451949800662,-0.10049326340018339,-0.03475045889568536,0.0
2018-01-14 01:00:00,0.0002835383601429317,0.1638387785244974,-0.19115933080602335,0.0,0.0
2018-01-14 02:00:00,0.06904425422386162,0.18681250795604887,-0.2554776328336278,-0.06484200408036568,0.07331823174218326
2018-01-14 03:00:00,0.04418065735855604,0.15731567425259546,-0.20926621241634194,-0.06700456945445633,0.04034561300836522
2018-01-14 04:00:00,0.11191179912029799,0.02526505834024506,-0.12785673863499794,-0.11101841326478608,0.07285115189133907
2018-01-14 05:00:00,0.33084845957617853,-0.13665784234047657,-0.14989625292891876,-0.05916754861456337,0.25556784111329683
2018-01-14 06:00:00,0.5657780492265784,-0.07019152188227767,-0.1735079647032016,-0.03443531356946648,0.33648016401148234
2018-01-14 07:00:00,0.7021711100760781,-0.05284827650198587,-0.1389485848376746,-0.10745830892383701,0.31040403085538226
2018-01-14 08:00:00,0.6326945620134737,-0.11087699095923684,-0.16865199254938976,-0.1389890359966479,0.14234469932713173
2018-01-14 09:00:00,0.7158568135495451,-0.12375682039486861,-0.17873290719167143,-0.31674682013012245,0.1302667407997406
2018-01-14 10:00:00,0.5698330062598168,-0.2468872019761641,-0.2897462891687244,0.005317051860571187,0.0
2018-01-14 11:00:00,0.5806549843650461,-0.2567008192707214,-0.3004898597530659,-0.01156514148140942,0.0
2018-01-14 12:00:00,0.5840674958311782,-0.31947057688193253,-0.37431084316289753,-0.010736173603563964,0.0
2018-01-14 13:00:00,0.5409903703749798,-0.317301854290141,-0.3625161630351801,-0.04816573657545208,0.0
2018-01-14 14:00:00,0.6110443877105896,-0.3007435394603022,-0.37984478241581254,-0.021490124252963115,0.0
2018-01-14 15:00:00,0.6920445189028263,-0.2760679973983133,-0.30921541025191246,-0.15073637003960325,0.0
2018-01-14 16:00:00,0.6485108013845668,-0.18629007227998562,-0.30526179591413694,-0.2976955172013275,0.0
2018-01-14 17:00:00,0.49175485952361125,-0.15797734471608962,-0.3164341536532306,-0.40167770580801454,0.0
2018-01-14 18:00:00,0.3941611126665955,-0.1971672804652289,-0.33618017468897043,-0.25554858766736394,0.0
2018-01-14 19:00:00,0.38404728076916467,-0.2807867364481629,-0.3648311021549249,0.0,0.10661392806877273
2018-01-14 20:00:00,0.47034475246284807,-0.43415404455665724,-0.225199203614361,0.0,0.2810626542340414
2018-01-14 21:00:00,0.41242971572246334,-0.5186606441748598,-0.26052626654118144,0.21967435424681123,0.2789629129947486
2018-01-14 22:00:00,0.37008637057031246,-0.49345360076728,-0.2493682096136059,0.11663810366198624,0.2244778062522039
2018-01-14 23:00:00,0.2809483676259201,-0.4752514938032156,-0.08802272469223994,-0.01822988230089534,0.1530228167718398
2018-01-15 00:00:00,-0.042050463635397634,0.05225184155378089,-0.10576195088095518,-0.025970085074225862,0.0
2018-01-15 01:00:00,0.0,0.16374780071234912,-0.17894284968732832,-0.025134924164671862,0.0
2018-01-15 02:00:00,0.021987865380616756,0.18580649902397978,-0.23775291361999823,-0.1042918664098968,0.05562768752885452
2018-01-15 03:00:00,0.048707395314448836,0.19885076967704654,-0.24244801026449578,-0.09938521613810986,0.06838283402357093
2018-01-15 04:00:00,0.11109248933700233,0.02301165986980283,-0.13353420680600286,-0.10560643404748579,0.08950507024935822
2018-01-15 05:00:00,0.3342336026591481,-0.12329895436391705,-0.1557820997330519,-0.059047590756100936,0.2593352958757555
2018-01-15 06:00:00,0.5713253363480847,-0.10706253366057354,-0.2122193697286476,0.08949184475500242,0.35404205873634526
2018-01-15 07:00:00,0.7416996916562939,0.08114090160940253,-0.08897727813534145,-0.3179729656899517,0.29444417050514265
2018-01-15 08:00:00,0.6790152586237107,-0.08468006638948225,-0.1528518123869052,-0.19223571802410624,0.18791159001804947
2018-01-15 09:00:00,0.7167767939196844,-0.19216076213750125,-0.17136185788205244,-0.15955645766617674,0.14438268929764436
2018-01-15 10:00:00,0.5994433033215976,-0.2841344091611001,-0.28851251634281516,0.028049228646581825,0.0
2018-01-15 11:00:00,0.5876194236701286,-0.3250791059528208,-0.3235785921357422,0.12400289312752502,0.0
2018-01-15 12:00:00,0.6078461733509877,-0.3465426799448934,-0.40120802313462667,-0.007295469863224588,0.001061700084738975
2018-01-15 13:00:00,0.6179970595328808,-0.3987572878595223,-0.38335315806079107,-0.07417525080353053,0.0
2018-01-15 14:00:00,0.6660178516495909,-0.3765011478740534,-0.3644338390595141,-0.05732626205090152,0.0
2018-01-15 15:00:00,0.654848844668413,-0.3082206852892793,-0.3078372593288555,-0.13637434119581116,0.0
2018-01-15 16:00:00,0.5409898345049633,-0.1271486442554992,-0.37296034042001336,-0.17117725116107518,0.0
2018-01-15 17:00:00,0.454232418040342,-0.19793612678036723,-0.3300292347900215,-0.37002926670025255,0.0
2018-01-15 18:00:00,0.40186800988536564,-0.18537560986839519,-0.34215532084308875,-0.2584780275579942,0.0
2018-01-15 19:00:00,0.4152194067588066,-0.28977043297012156,-0.37517401016542085,0.0,0.11354055879824994
2018-01-15 20:00:00,0.5129394572133305,-0.4371725497484683,-0.20522449870519538,0.0,0.2836904691949406
2018-01-15 21:00:00,0.40356219915100294,-0.4171743713029941,-0.2269434258748586,0.09039558956547429,0.26311572859736554
2018-01-15 22:00:00,0.3100933424967852,-0.41742316007400676,-0.23457549094662858,0.005829725675534612,0.171022735973348
