Dates,Generation forecast BE,System load forecast FR,Day-Ahead Generation forecast wind BE,Day-ahead generation forecast Solar BE
2018-01-08 06:00:00,-0.10070267464595319,0.5308737445427103,-0.37257854470680885,0.2241455543439696
2018-01-08 07:00:00,-0.2628520607525938,0.6132477633424499,-0.15621611186187992,0.05732975318121515
2018-01-08 08:00:00,-0.3117777922727591,0.6599521444106285,-0.27121876159300085,0.09409444776189874
2018-01-08 09:00:00,-0.15654217180163027,0.6623283762575941,-0.04272283496956103,0.18873270062828568
2018-01-08 10:00:00,-0.04284474403259465,0.6603435897769264,0.03233605186270677,0.19047746620463507
2018-01-08 11:00:00,0.021859508301403895,0.48460375748299744,-0.016024229363872752,-0.011773638472523773
2018-01-08 12:00:00,-0.09121311004044276,0.3556688512944427,-0.23521655653053447,-0.007306114293758659
2018-01-08 13:00:00,-0.14992582350787276,0.399247863932434,-0.32403019108371806,-0.040076800581225036
2018-01-08 14:00:00,-0.2812593028117096,0.45461296455152506,-0.23616969598111337,-0.11177335002079952
2018-01-08 15:00:00,-0.2642474955158802,0.4670356215498982,-0.41770508726103434,-0.029898145726253836
2018-01-08 16:00:00,-0.23577566080517048,0.49959769187180714,-0.3666128791874679,-0.02668589841031209
2018-01-08 17:00:00,-0.15307682182288265,0.6255786512161701,-0.2660719610968632,-0.030704313974617495
2018-01-08 18:00:00,-0.17259834630051035,0.4079509612055582,-0.19597541973266772,0.14690153034258488
2018-01-08 19:00:00,-0.03399423006650025,0.3370349547295947,-0.22551170534516163,0.20523431050622348
2018-01-08 20:00:00,-0.04625577550531437,0.10496871552197518,-0.5108845202628175,0.07084120812131406
2018-01-08 21:00:00,0.0,0.2551891164873028,-0.46700218746132016,0.2284310278604748
2018-01-08 22:00:00,-0.2143151809929551,0.2212805071597737,-0.1989148035770207,0.02539135581695455
2018-01-08 23:00:00,0.0631840274668274,0.3380194420858741,-0.24904547031005933,0.14486505025545138
2018-01-09 00:00:00,0.0,0.0992688463945342,0.033408825736730124,0.12410218167941883
2018-01-09 01:00:00,0.10139509743072359,0.19642608502316317,-0.28656937427891377,0.22652269951459333
2018-01-09 02:00:00,0.0,0.4097396067516942,-0.25344698779242214,0.2799114247246599
2018-01-09 03:00:00,-0.08330623623700334,0.664174555144316,-0.33640089321520755,0.3268724920350591
2018-01-09 04:00:00,-0.22933092430500596,0.5868784810420619,-0.4268372525145537,0.2589851671336047
2018-01-09 05:00:00,-0.1179470598813346,0.49464251879783155,-0.4013849404462859,0.24380947011487897
2018-01-09 06:00:00,-0.15732175633074388,0.6854375946289908,-0.17119658547090585,0.22767288514077996
2018-01-09 07:00:00,-0.20827667159917995,0.5637698555332367,-0.15076816615375732,0.05623739556554508
2018-01-09 08:00:00,-0.27353811000938816,0.6528360300655498,-0.2957696266262873,0.11207324369148548
2018-01-09 09:00:00,-0.13461628037749607,0.6401238344691434,-0.06673428731228423,0.19634820210761048
2018-01-09 10:00:00,-0.045909478517772544,0.6688399686806942,0.028560739812480973,0.16858061865372514
2018-01-09 11:00:00,0.11165836386103101,0.45596168825994043,-0.021241798862651914,0.0332879577494042
2018-01-09 12:00:00,-0.07987717821165297,0.3654928105014637,-0.22031785252072617,0.010633310287592415
2018-01-09 13:00:00,-0.08690135300524021,0.3798975387298861,-0.31533416735720277,-0.004733487796902691
2018-01-09 14:00:00,-0.16553787284364052,0.4453332915026963,-0.2931448638012244,-0.02455069503668884
2018-01-09 15:00:00,-0.24415759218219998,0.4612949111764734,-0.39019237678781904,-0.02576486561392685
2018-01-09 16:00:00,-0.2283877107961424,0.533457612053716,-0.34588246274890694,-0.030817026807785988
2018-01-09 17:00:00,-0.28924830782227123,0.633906285571678,-0.31112407553954097,0.02716636583310958
2018-01-09 18:00:00,-0.26497119387724877,0.47144620509128443,-0.2610046272294279,0.0835841725073775
2018-01-09 19:00:00,0.0868719210967335,0.2389866201148445,-0.1676247252364758,0.18473123842677575
2018-01-09 20:00:00,-0.047080637682913706,0.1599834251712834,-0.5173314667046539,0.07999648596536227
2018-01-09 21:00:00,0.0,0.30550222900265794,-0.42100583586758206,0.20347990254321777
2018-01-09 22:00:00,-0.08111472648975823,0.17409366003736165,-0.3207908636606562,0.08019344362933378
2018-01-09 23:00:00,0.031101648236840338,0.2871577537253282,-0.4310901188715297,0.12381108703537028
2018-01-10 00:00:00,0.0,0.31158345572131796,0.17693347927070352,0.2178243838022096
2018-01-10 01:00:00,0.10330074532970604,0.2258918882432386,-0.3043128025092325,0.23692724734036336
2018-01-10 02:00:00,-0.0254719218047071,0.426912946896252,-0.3099277333908202,0.27173132082049745
2018-01-10 03:00:00,-0.06728763810088637,0.7090308757294638,-0.32870638474237,0.3357840524327431
2018-01-10 04:00:00,-0.2217606207531791,0.5943986861764924,-0.41468683697248543,0.26187389211137335
2018-01-10 05:00:00,-0.11326889735183536,0.5755670222079381,-0.40792251974493876,0.26509331092318783
2018-01-10 06:00:00,-0.15525596036071673,0.5105473469429712,-0.3619164757617126,0.2020265375694543
2018-01-10 07:00:00,-0.18121683621960805,0.5501783803037067,-0.15689106375290113,0.06809246154960834
2018-01-10 08:00:00,-0.25936950963800137,0.6175404790278011,-0.27373871619421114,0.123841500178471
2018-01-10 09:00:00,-0.12448996465935619,0.6137607704885505,-0.06641397745592686,0.1880187380942427
2018-01-10 10:00:00,-0.01738745922343541,0.6657474965368149,0.043862082047255835,0.12138769157746815
2018-01-10 11:00:00,0.07423305490092216,0.48161283201536265,-0.056196202502808684,0.011572049704276659
2018-01-10 12:00:00,-0.10115086908845589,0.27587448115756397,-0.25438399525790295,-0.034447432647746995
2018-01-10 13:00:00,-0.054921999231300464,0.37153472531265713,-0.31365618482564844,0.011210692813691303
2018-01-10 14:00:00,-0.15932994255748534,0.4633996833658978,-0.27239186549918987,-0.029658404917767524
2018-01-10 15:00:00,-0.2167002997330309,0.35659250554594735,-0.3781757149010237,-0.09900059506542983
2018-01-10 16:00:00,-0.25708359929736535,0.5034773661650473,-0.33484845687814957,-0.03787154316027551
2018-01-10 17:00:00,-0.2622881689525993,0.6445749570962318,-0.3077861650879689,-0.014111176473463265
2018-01-10 18:00:00,-0.3137209751119057,0.4605302590669484,-0.25401516877402786,0.08229563642693699
2018-01-10 19:00:00,-0.04811492133018423,0.3203534938685096,-0.18917429713738537,0.1705967387799847
2018-01-10 20:00:00,-0.05166432574742001,0.1370337306122592,-0.549526154387059,0.0610492656294163
2018-01-10 21:00:00,-0.016824183705223116,0.30983669918176726,-0.41247688703936763,0.15481545471966193
2018-01-10 22:00:00,-0.1176506790548895,0.1633204873981,-0.3335908138072726,0.0644923191256075
2018-01-10 23:00:00,0.0,0.2618007411100167,-0.4214339757912286,0.10692167366001273
2018-01-11 00:00:00,0.0,0.13811296353388247,0.007445464807047691,0.12931571551455415
2018-01-11 01:00:00,0.09145577551590639,0.2770520320956168,-0.11759434712130089,0.24809504763891674
2018-01-11 02:00:00,-0.007106145158812,0.35006366713867476,-0.24094953482329196,0.23012472337395445
2018-01-11 03:00:00,-0.060555870605390257,0.7715119451836929,-0.23465065040573352,0.39834966961500995
2018-01-11 04:00:00,-0.2127044207468838,0.6344191096323109,-0.4044263464486105,0.2815612349290739
2018-01-11 05:00:00,-0.14246045373252222,0.5521673273158103,-0.41115244895281233,0.26313254584254414
2018-01-11 06:00:00,-0.22398185548464,0.5351307578814558,-0.3472617567369107,0.16080276572049018
2018-01-11 07:00:00,-0.21822316520670926,0.6269685532348949,-0.14837172367403217,0.07544453036431426
2018-01-11 08:00:00,-0.23480517323283107,0.6099915309115131,-0.24033999435103967,0.132606391764193
2018-01-11 09:00:00,-0.20778764145265807,0.6326943346101039,-0.10387264748346003,0.15148564613209314
2018-01-11 10:00:00,-0.09288144689554215,0.6679145800033235,0.0094446076112846,0.11836792484094062
2018-01-11 11:00:00,-0.006510164763346906,0.5422754915056403,-0.07670766462788206,0.015497057175560713
2018-01-11 12:00:00,-0.12029536478425679,0.2480486529834501,-0.29311427348241925,-0.04878872007903301
2018-01-11 13:00:00,-0.11781455240922777,0.35061536895520423,-0.370535876382406,-0.025275487943462766
2018-01-11 14:00:00,-0.167453457496519,0.4390636425755783,-0.3239793021464335,-0.035731150383425406
2018-01-11 15:00:00,-0.32187165008928653,0.4850432655276586,-0.4343209699663155,-0.06460873125962249
2018-01-11 16:00:00,-0.3189154216903871,0.5365195852755992,-0.35611106025107825,-0.06229191242375072
2018-01-11 17:00:00,-0.2214712311524722,0.5501170152464081,-0.2273724646604445,0.08016769118771663
2018-01-11 18:00:00,-0.32093831099986125,0.4531952008189405,-0.21218282079733913,0.0583114645037438
2018-01-11 19:00:00,-0.0005279088490306142,0.27227945278167076,-0.16723111303420515,0.1655163701016866
2018-01-11 20:00:00,-0.06388522920804277,0.10844176658119224,-0.5218043781729281,0.065659235877252
2018-01-11 21:00:00,-0.10432418210823738,0.3170168778695258,-0.422826036874289,0.13745496843298544
2018-01-11 22:00:00,-0.14693604398682666,0.18378190244854914,-0.32822358915638694,0.06305100826575696
2018-01-11 23:00:00,0.0,0.20572675043133884,-0.4045922589785369,0.10404742322030355
2018-01-12 00:00:00,0.0,0.28836733083838917,0.13137190416861066,0.20202270116449664
2018-01-12 01:00:00,0.07925035832094049,0.26368741403177404,-0.15273591586524407,0.23306083048278758
2018-01-12 02:00:00,-0.0017123891284405773,0.3300700660109105,-0.23380643378743848,0.18591346061362296
2018-01-12 03:00:00,-0.01266547408779255,0.7016263603624423,-0.29379493931159223,0.3122453031021667
2018-01-12 04:00:00,-0.21478702375895434,0.656063358302355,-0.4060856186979766,0.27700388540592763
2018-01-12 05:00:00,-0.13040366439692802,0.5369793706314508,-0.4178243994661594,0.27033707987244276
2018-01-12 06:00:00,-0.2105492621533196,0.5330699958065529,-0.31811535923361933,0.16966083183133274
2018-01-12 07:00:00,-0.23804059457365093,0.6844139250374269,-0.10793759686564453,0.08769860065710952
2018-01-12 08:00:00,-0.25291905111777235,0.6762655563321323,-0.22158379303268833,0.045693222263198864
2018-01-12 09:00:00,-0.20808899768777794,0.611246955017975,-0.07523714904009543,0.15638581812716593
2018-01-12 10:00:00,-0.08655814288934426,0.6653482504014526,0.03219286281149898,0.10884201550434873
2018-01-12 11:00:00,-0.04982951173304141,0.631826890107084,-0.01823483485796927,0.08032601439109843
2018-01-12 12:00:00,-0.19126008729694985,0.41534442611072325,-0.2553593756773884,0.002815304683947542
2018-01-12 13:00:00,-0.1237460136603522,0.3979439311917319,-0.310124123436455,-0.024787399574767898
2018-01-12 14:00:00,-0.1730101683498762,0.5023060146777709,-0.2700865300503354,-0.03082092627925266
2018-01-12 15:00:00,-0.3069554731509541,0.4711585936053836,-0.43376191813352044,-0.05730214581924006
2018-01-12 16:00:00,-0.3231762110232253,0.5431595096351884,-0.3490710835838797,-0.04587845033396463
2018-01-12 17:00:00,-0.12086083829648725,0.6395995083964356,-0.24833278099402378,0.0029037380485220886
2018-01-12 18:00:00,-0.34723235688213316,0.4107976499293522,-0.1308528753796882,-0.010887761118523416
2018-01-12 19:00:00,-0.08107162281556377,0.3148315057940869,-0.10781190635441251,0.1545101066197953
2018-01-12 20:00:00,-0.0707486458821572,0.13549304200810566,-0.4305388437645726,0.039238266632905895
2018-01-12 21:00:00,0.0,0.18884612649416593,-0.4093669422444576,0.17999085088631991
2018-01-12 22:00:00,-0.18588519904041903,0.14580291500950213,-0.2557095297481561,0.03963509844746772
2018-01-12 23:00:00,0.0,0.20155270737505784,-0.3190466243126255,0.12078913609643463
2018-01-13 00:00:00,0.0,0.1521352788231612,-2.2974599819640396e-05,0.1314861062242462
2018-01-13 01:00:00,0.09525547599698929,0.24101276715815675,-0.17258695182473988,0.20839789585458007
2018-01-13 02:00:00,-0.06604912261108513,0.3811417711436962,-0.22038276498425563,0.19275958740775403
2018-01-13 03:00:00,-0.06745525233933218,0.9110420700384927,-0.23295895199124506,0.42644685295938867
2018-01-13 04:00:00,-0.1596378098480452,0.6074975666202258,-0.40208328351209266,0.2612024313049985
2018-01-13 05:00:00,-0.1649593477604063,0.5990354156016038,-0.40242077804310483,0.30344735022670044
2018-01-13 06:00:00,-0.22490894374330073,0.5491738199984898,-0.29073217092379483,0.1681769625473701
2018-01-13 07:00:00,-0.26363068476151863,0.6654848156132493,-0.10983869264773066,0.08865931310476075
2018-01-13 08:00:00,-0.27540705622458356,0.6622315703938467,-0.19885886224237403,0.0016963376545524461
2018-01-13 09:00:00,-0.1835552311535485,0.6231992635037169,-0.0762280471869201,0.16507509736453674
2018-01-13 10:00:00,-0.08121364728930511,0.7011371776989614,0.0567413083376245,0.10880964415268299
2018-01-13 11:00:00,-0.02871316317637368,0.6786279519560833,0.04070033711732334,0.09175736028728226
2018-01-13 12:00:00,-0.20257546178662553,0.4234227043133522,-0.24084800199260264,0.007067084002299884
2018-01-13 13:00:00,-0.14943790775305743,0.4485499656404449,-0.2919910142565056,-0.013990621376749748
2018-01-13 14:00:00,-0.17587160342738853,0.5034669710566542,-0.21805430416654115,-0.014738898296000405
2018-01-13 15:00:00,-0.3226288008055001,0.49840445126653365,-0.385699412125137,-0.03649779687678264
2018-01-13 16:00:00,-0.3502044370336664,0.508548722487357,-0.3244392164346484,-0.06721665181036862
2018-01-13 17:00:00,-0.21406542704253687,0.5511237747848433,-0.1555306696017822,0.09391756484692836
2018-01-13 18:00:00,-0.38697293973863406,0.4851497719311441,-0.06093427625202652,-0.0101613426981451
2018-01-13 19:00:00,-0.058329333143924356,0.31639471418945614,-0.034934413969624656,0.13985447981656868
2018-01-13 20:00:00,-0.06962116553204392,0.11870234570027041,-0.32931345683081087,0.007650540826698353
2018-01-13 21:00:00,-0.029920494315463977,0.2351356863158502,-0.389654636176524,0.1801498100431644
2018-01-13 22:00:00,-0.14840418257495397,0.139262910335184,-0.29528416064229573,0.025002961753210144
2018-01-13 23:00:00,0.0,0.20165401582549602,-0.2847736939252753,0.1178723414282864
2018-01-14 00:00:00,0.0,0.1453766464963711,-0.04231598659951785,0.12568460100668483
2018-01-14 01:00:00,0.0,0.260004098538659,-0.27816662985371665,0.18805396412323316
2018-01-14 02:00:00,-0.05625468512415471,0.37308013733208906,-0.21596600970484256,0.18256897084173757
2018-01-14 03:00:00,-0.004240687147299603,0.9318163101648101,-0.19183833786675208,0.44545991814215435
2018-01-14 04:00:00,-0.06384835875788769,0.5352475945720785,-0.3788451347941449,0.25681459143025487
2018-01-14 05:00:00,-0.16642700826242937,0.6192603383647779,-0.3581953238185548,0.2944090064343477
2018-01-14 06:00:00,-0.23638874744259536,0.5253018996926003,-0.24795674642815013,0.16842215254276033
2018-01-14 07:00:00,-0.2640312748462645,0.6470077509662813,-0.109770843368197,0.09938120059681559
2018-01-14 08:00:00,-0.2836497553346483,0.6987961300898388,-0.2410220596083743,0.03348286058283231
2018-01-14 09:00:00,-0.17410661268894714,0.6395125710954982,-0.08782380748637901,0.16297997584949506
2018-01-14 10:00:00,-0.048456378460188076,0.6319295206993113,0.04020521789892402,0.12393690009936004
2018-01-14 11:00:00,-0.016039051806800597,0.6371959336985998,0.05644504264727247,0.07090368572544271
2018-01-14 12:00:00,-0.19286633074478435,0.41963849428446653,-0.2250445621902897,0.0009052416310932343
2018-01-14 13:00:00,-0.1389105200125466,0.439035153653973,-0.26825809310530024,-0.013658549414292332
2018-01-14 14:00:00,-0.17186255090824037,0.48978117316167435,-0.16883064773801715,2.0394859751887706e-05
2018-01-14 15:00:00,-0.28051439738297823,0.4285499771678051,-0.3396330646013512,-0.07544683448232628
2018-01-14 16:00:00,-0.3481492379689241,0.5220617226171307,-0.3135477062311749,-0.05659714805174732
2018-01-14 17:00:00,-0.19447809148577125,0.558853946685512,-0.14685546045209052,0.0956378345698041
2018-01-14 18:00:00,-0.35262489137386177,0.5064292790957121,-0.1363485463335028,0.02932014670777356
2018-01-14 19:00:00,-0.03279600797927673,0.262456118279245,-0.06330521332897773,0.1506349335269403
2018-01-14 20:00:00,-0.07888254952588947,0.0808979288632764,-0.33912327423696453,-0.01696363583690729
2018-01-14 21:00:00,-0.013107049203185409,0.23442085140354751,-0.3448929568273823,0.18294370052308637
2018-01-14 22:00:00,-0.14266472001674402,0.18427869962119964,-0.3399622914303835,0.046737470404876566
2018-01-14 23:00:00,-0.00865323017673738,0.2053840228077317,-0.2636660775634333,0.12111647468711534
2018-01-15 00:00:00,0.0,0.1485097465952836,-0.04965225586159433,0.13733480618632107
2018-01-15 01:00:00,0.0,0.198811226669437,-0.2770268956719092,0.19786160134570052
2018-01-15 02:00:00,-0.05766818001235814,0.3505925471888896,-0.20567058410319705,0.1966004203172259
2018-01-15 03:00:00,0.023447415989932163,0.8258102923291157,-0.2181714493025152,0.43397268546708984
2018-01-15 04:00:00,-0.06051325201026272,0.49124322517216745,-0.37129175311466506,0.24631160827344775
2018-01-15 05:00:00,-0.08319218414737739,0.5319244317585988,-0.37359420917931085,0.2977841900707391
2018-01-15 06:00:00,-0.023695736124693854,0.48440673105210375,-0.17840650327801616,0.2794949506930456
2018-01-15 07:00:00,-0.25214016107622583,0.6381112382555189,-0.10622832044159151,0.12603552156572262
2018-01-15 08:00:00,-0.22927987777572154,0.6802696196691732,-0.2155837881069026,0.12863663021457342
2018-01-15 09:00:00,-0.12799463462056132,0.621207329903278,-0.08573480133394246,0.18655293160751912
2018-01-15 10:00:00,-0.024417296573641514,0.6136524091738433,0.030537759460586414,0.199596707313737
2018-01-15 11:00:00,0.0,0.6182433271569514,0.045331304931126755,0.1259697147824822
2018-01-15 12:00:00,-0.12108617503706147,0.28476575359257317,-0.22730181541173577,-0.0032119901083324243
2018-01-15 13:00:00,-0.09587303498282389,0.3717543389731024,-0.2570249181382711,0.015185891445838512
2018-01-15 14:00:00,-0.1777374665498513,0.48585790326681355,-0.1661195967025923,-0.009564437738222034
2018-01-15 15:00:00,-0.26996684375774094,0.4512828675933047,-0.3261108294468475,-0.027588745500471128
2018-01-15 16:00:00,-0.2184407576402746,0.3998375740657343,-0.28336565262704094,-0.06560231642629458
2018-01-15 17:00:00,-0.15108395753944162,0.5769249008710757,-0.1510390403339009,0.07756094729993059
2018-01-15 18:00:00,-0.26325494596387833,0.49823163280203403,-0.12702485075203748,0.06674671870095884
2018-01-15 19:00:00,-0.00207268936125736,0.24532190281654426,-0.13677157516081137,0.18390231806581778
2018-01-15 20:00:00,-0.0616918109910721,0.10468091655865643,-0.38138499152654726,0.038621288524010894
2018-01-15 21:00:00,0.0,0.2288682682211145,-0.3400346784675019,0.18364419144145458
2018-01-15 22:00:00,-0.12663920022207437,0.162655222904021,-0.3171416919008116,0.03674707532213195
2018-01-15 23:00:00,-0.030973760203519538,0.2073390758777979,-0.2346634829886289,0.12066139170072496
2018-01-16 00:00:00,0.0,0.155874378030535,-0.03912022053478216,0.10642900722723504
2018-01-16 01:00:00,0.0,0.1904035494781292,-0.29037409240534107,0.1908570932185826
2018-01-16 02:00:00,-0.04548483894944429,0.35173801681774,-0.2212881106860515,0.1852543710896244
2018-01-16 03:00:00,0.0,0.6030923543259356,-0.2947222820610646,0.2976052303543357
2018-01-16 04:00:00,-0.06997287784416041,0.49348274338488696,-0.37418370679441776,0.24439196871384805
2018-01-16 05:00:00,-0.06534768566035659,0.468732515660928,-0.37200270328093804,0.28366578942711107
2018-01-16 06:00:00,-0.07282206624115208,0.4915330109817968,-0.20873842177334243,0.2781761630624075
2018-01-16 07:00:00,-0.23462101818505662,0.6135044411469472,-0.11074664079447556,0.12685497572363122
2018-01-16 08:00:00,-0.23838261427817622,0.6671121589785773,-0.20561621478863593,0.12820316522694136
2018-01-16 09:00:00,-0.09244958097225421,0.6034902539726499,-0.09065483502487905,0.18834226054376613
2018-01-16 10:00:00,-0.022208561697771866,0.5850135585903009,0.04757194896872649,0.1735822009278402
2018-01-16 11:00:00,-8.626482786026825e-05,0.5735957536001404,0.03733175788138632,0.10846944519707809
2018-01-16 12:00:00,-0.16388617867344968,0.3608751182854809,-0.2232051955833867,-0.033429323972095255
2018-01-16 13:00:00,-0.08763424921644837,0.3457615749420695,-0.2614246437118055,-0.010584801844761765
2018-01-16 14:00:00,-0.2218392358972036,0.453965147519503,-0.1965661532930066,-0.04999080300839093
2018-01-16 15:00:00,-0.2872404081925096,0.43363917837187405,-0.3265990510356102,-0.024189672682743142
2018-01-16 16:00:00,-0.2649837323024356,0.4827862546452475,-0.28678264464352915,-0.015003608314573551
2018-01-16 17:00:00,-0.15944357963203562,0.5362863268517566,-0.12935388836652384,0.07300395944439224
2018-01-16 18:00:00,-0.19960573966022632,0.4863237111179349,-0.12647597349840947,0.07713948851529948
2018-01-16 19:00:00,-0.06468807499339971,0.24560052869430976,-0.15840422866823226,0.13710692446106582
2018-01-16 20:00:00,-0.03906415723906739,0.07049133533331152,-0.36138715752954054,0.036609530032352317
2018-01-16 21:00:00,0.0,0.2254243968194013,-0.3259552312696041,0.1863708058927389
2018-01-16 22:00:00,-0.1552146060883844,0.202997807023027,-0.3205814400209318,0.06820649792673907
2018-01-16 23:00:00,-0.036043302611838884,0.22480761800037807,-0.17218374456231045,0.11600568639471581
2018-01-17 00:00:00,0.0,0.136137875204434,-0.08242371532748123,0.08786151476118143
2018-01-17 01:00:00,0.011653080406657405,0.18288318156205605,-0.2988539255436623,0.19805923053332578
2018-01-17 02:00:00,-0.06655223901538383,0.3411819217485767,-0.2772018055294353,0.18882283018552193
2018-01-17 03:00:00,-0.01415284927528907,0.6250675688156487,-0.30126705118871205,0.28238283121674873
2018-01-17 04:00:00,-0.16003054596478208,0.5185291043579009,-0.4257215748698742,0.2298478833308838
2018-01-17 05:00:00,-0.036081549734196264,0.4601753006338783,-0.3823276358398947,0.27258952394686653
2018-01-17 06:00:00,-0.06908395417423896,0.4870131336194241,-0.21274847521845103,0.2529680225594842
2018-01-17 07:00:00,-0.2197913689360898,0.6340336572484789,-0.09987705951021902,0.11019613269885199
2018-01-17 08:00:00,-0.16705792259144503,0.4738595370764864,-0.2557680081744394,0.09405164769451597
2018-01-17 09:00:00,-0.16723060197137696,0.6349692150947452,-0.09664797804776253,0.17577027352961183
2018-01-17 10:00:00,-0.02610825245511496,0.5808113994192818,0.04184648358883322,0.17793239342458528
