Dates,Generation forecast (FR),System load forecast (FR) (MW),Day-Ahead Generation forecast wind (BE) (MWh),Day-ahead generation forecast Solar (BE) (MWh),Grid load forecast (BE) (MW)
2019-08-21 14:00:00,0.5946254189258614,0.36244861393838407,-0.19853440439146366,-0.6305682369739458,-0.06545652357414532
2019-08-21 15:00:00,0.3814939958219892,0.38404686268911137,-0.15325266077631325,-0.3938891410524562,-0.022268477357157465
2019-08-21 16:00:00,0.08501849488321447,0.7442323304941334,-0.3316052276233009,-0.5291998206118325,-0.0010103723734797565
2019-08-21 17:00:00,0.23249183992318,0.13125695756088254,-0.06257990702634234,-0.1446030331372639,-0.02671572913960054
2019-08-21 18:00:00,0.270119858243918,0.04920128616198257,-0.09185341819606294,-0.05886251967065853,-0.19216451865541054
2019-08-21 19:00:00,0.40719867544837307,-0.03599390616351651,-0.11509255664693302,0.000687183224580612,-0.2636766017942465
2019-08-21 20:00:00,0.3029751057771911,-0.03379236845125358,-0.0706693033940314,-0.07359227212043669,-0.4075046600630531
2019-08-21 21:00:00,0.7985045959404865,0.3627351458835674,0.0016823719373681018,-0.48308201127917494,-0.5819282005058257
2019-08-21 22:00:00,0.4973938498639415,0.4151481647760976,-0.08677618965698501,-0.4967753602519017,-0.4315028739819256
2019-08-21 23:00:00,0.6259164269239512,0.006469779014287101,-0.37994165604184227,-0.3179477253499754,-0.43162416596353437
2019-08-22 00:00:00,0.05622071903433785,0.0,-0.22608769804460538,-0.028262159032382692,0.0
2019-08-22 01:00:00,0.24444231675932795,0.04079897676993824,-0.28312531407008784,-0.189017410142165,-0.04654350214101952
2019-08-22 02:00:00,0.2732123845319174,0.0,-0.292873224306633,-0.15136456375211194,0.0
2019-08-22 03:00:00,0.2695355166838271,0.0,-0.23088264436372408,-0.18157075986549753,-0.0004820476217043965
2019-08-22 04:00:00,0.48153124732838626,0.0,-0.2711356843092681,-0.42792434209134717,-0.061285730667075586
2019-08-22 05:00:00,0.482331047102982,0.14046856583503725,-0.40440743611492425,-0.5717253980212974,0.15466523489166414
2019-08-22 06:00:00,0.3115675164580087,0.3981191275208612,-0.34253564935201763,-0.40814862174651956,0.23420873900066275
2019-08-22 07:00:00,0.0722210625073368,0.412951234467417,-0.10109673987783861,-0.18480108009329993,0.26044142009578597
2019-08-22 08:00:00,0.29870626636064324,0.1613387892770355,-0.07791789438183078,-0.2330855524416969,0.21396969866429041
2019-08-22 09:00:00,0.2958530411748026,0.20567471559948589,-0.0658975156558506,-0.29767564004093616,0.11147709853032493
2019-08-22 10:00:00,0.277650911442604,0.23250115627556167,-0.15439291418396614,-0.38435510161868114,0.05133905100329482
2019-08-22 11:00:00,0.3705518167817637,0.06348606610236539,-0.2973920127280162,-0.4136258089709657,-0.02958837635198021
2019-08-22 12:00:00,0.4432331356689941,0.04705863922408315,-0.22478988601298555,-0.32760308422899925,0.014952354593557954
2019-08-22 13:00:00,0.44598245869129527,0.3205710564257241,-0.18587141444855626,-0.47273567693856294,0.03286094367470322
2019-08-22 14:00:00,0.6586182699420082,0.35161351717219597,-0.21600457177834428,-0.6636648942736175,-0.0914700278728421
2019-08-22 15:00:00,0.4204918194168308,0.4155668550590623,-0.1778907561225277,-0.48308514278809406,-0.024832445649242852
2019-08-22 16:00:00,0.1220076918217659,0.7374094991104468,-0.2971471710060478,-0.493972830355628,-0.012542995833686066
2019-08-22 17:00:00,0.2548260316777201,0.13057225054996419,-0.05086166729895186,-0.1390369031394546,-0.0346671003372837
2019-08-22 18:00:00,0.2748348890759031,0.09946767767050492,-0.13219943952985228,-0.10355826940374646,-0.20628119953200738
2019-08-22 19:00:00,0.30356375978510525,-0.02783659798131366,-0.18982144603724982,-0.03356872621336221,-0.23710543242249355
2019-08-22 20:00:00,0.35369947402557433,-0.08387987344523787,-0.06862550284205557,-0.0770671396191335,-0.40786532122467023
2019-08-22 21:00:00,0.7576789082157984,0.373091517923852,-0.024599302129182633,-0.49859956480335754,-0.5970038896864118
2019-08-22 22:00:00,0.4608612616743426,0.3977460651779944,-0.09313950303283135,-0.5187874583248737,-0.4785419296774422
2019-08-22 23:00:00,0.6118567419032255,0.16226951533413336,-0.36970170633156896,-0.2922837061719441,-0.5971060757509068
2019-08-23 00:00:00,0.053722114609316717,0.0,-0.210048939936777,-0.01846677359604331,0.0
2019-08-23 01:00:00,0.2744827330151829,0.06666394578595884,-0.2639024483508098,-0.20860981924817584,-0.0627559868190292
2019-08-23 02:00:00,0.27638266997020516,0.0,-0.2725514800655801,-0.1433987219488604,0.0
